 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
21,58,1,2,6,12,6,6,6,0,6,6,6,0,310344.8276,51724.13793,29,26.87005769,48,10,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,40,17241.37931,34482.75862,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0,0,0,0,0,0,0,0,BENIGN
443,4687117,10,10,703,3950,267,0,70.3,100.477803,2896,0,395,900.5946184,992.7211119,4.26701531,246690.3684,473140.4892,1828364,9,3944554,438283.7778,661697.6185,1924949,153,3590962,398995.7778,588368.7787,1828364,9,0,0,0,0,336,328,2.133507655,2.133507655,0,2896,221.5714286,631.2367679,398459.8571,0,0,0,1,0,0,0,0,1,232.65,70.3,395,336,0,0,0,0,0,0,10,703,10,3950,29200,252,4,32,0,0,0,0,0,0,0,0,BENIGN
123,86068,1,1,48,48,48,48,48,0,48,48,48,0,1115.397128,23.23744016,86068,0,86068,86068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.61872008,11.61872008,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,94972,1,1,0,0,0,0,0,0,0,0,0,0,0,21.05883839,94972,0,94972,94972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.5294192,10.5294192,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,319,252,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30465,1,1,45,61,45,45,45,0,61,61,61,0,3479.402593,65.64910553,30465,0,30465,30465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.82455277,32.82455277,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,20,0,0,0,0,0,0,1,45,1,61,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30911,4,2,136,100,34,34,34,0,50,50,50,0,7634.822555,194.1056582,6182.2,11879.22622,27243,3,27249,9083,15727.02133,27243,3,4,4,0,4,4,0,0,0,0,80,40,129.4037721,64.70188606,34,50,38.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,45,34,50,80,0,0,0,0,0,0,4,136,2,100,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
443,1066855,9,11,703,3950,267,0,78.11111111,103.3022803,1448,0,359.0909091,569.9183195,4361.417437,18.74669004,56150.26316,74229.19898,268146,4,787122,98390.25,118438.9808,363327,188,971437,97143.7,92935.49402,268146,4,0,0,0,0,296,360,8.436010517,10.31067952,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,0,1,232.65,78.11111111,359.0909091,296,0,0,0,0,0,0,9,703,11,3950,29200,252,4,32,0,0,0,0,0,0,0,0,BENIGN
123,86016,1,1,48,48,48,48,48,0,48,48,48,0,1116.071429,23.2514881,86016,0,86016,86016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.62574405,11.62574405,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,94848,1,1,0,0,0,0,0,0,0,0,0,0,0,21.08636977,94848,0,94848,94848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.54318489,10.54318489,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0,0,0,0,0,0,0,0,BENIGN
0,118012435,141,0,0,0,0,0,0,0,0,0,0,0,0,1.194789346,842945.9643,2822328.438,20000000,0,118000000,842945.9643,2822328.438,20000000,0,0,0,0,0,0,0,0,0,0,0,0,1.194789346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,-1,-1,0,0,3291857.571,4036105.291,9795862,66,9420803.7,5219271.767,20000000,5046092,BENIGN
123,16250,1,1,48,48,48,48,48,0,48,48,48,0,5907.692308,123.0769231,16250,0,16250,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,61.53846154,61.53846154,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
123,22410,1,1,48,48,48,48,48,0,48,48,48,0,4283.801874,89.24587238,22410,0,22410,22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,44.62293619,44.62293619,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
389,55068559,24,13,3558,7472,1304,0,148.25,369.4866298,2910,0,574.7692308,871.7304776,200.2957804,0.671889744,1529682.194,9174561.493,55000000,3,55100000,2394285.174,11500000,55000000,3,55100000,4589031.083,15900000,55000000,3,0,0,0,0,792,432,0.435820374,0.236069369,0,2910,290.2631579,612.4713643,375121.1721,0,0,0,1,0,0,0,0,0,298.1081081,148.25,574.7692308,792,0,0,0,0,0,0,24,3558,13,7472,65535,2081,10,32,20222,0,20222,20222,55000000,0,55000000,55000000,BENIGN
3268,55091905,24,13,3204,7030,1305,0,133.5,364.3575645,2910,0,540.7692308,876.0522391,185.7623184,0.671605021,1530330.694,9177727.069,55100000,2,55100000,2395300.217,11500000,55100000,3,55100000,4590978.083,15900000,55100000,2,0,0,0,0,792,432,0.435635689,0.235969332,0,2910,269.3157895,609.3011551,371247.8976,0,0,0,1,0,0,0,0,0,276.5945946,133.5,540.7692308,792,0,0,0,0,0,0,24,3204,13,7030,65535,2081,10,32,24456,0,24456,24456,55100000,0,55100000,55100000,BENIGN
5353,1002497,26,0,1274,0,49,49,49,0,0,0,0,0,1270.826746,25.93523971,40099.88,200492.1083,1002462,1,1002497,40099.88,200492.1083,1002462,1,0,0,0,0,0,0,0,0,0,832,0,25.93523971,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,50.88461538,49,0,832,0,0,0,0,0,0,26,1274,0,0,-1,-1,25,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,88,150,44,44,44,0,75,75,75,0,1329608.939,22346.36872,59.66666667,97.28480525,172,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,11173.18436,11173.18436,44,75,56.4,16.97939928,288.3,0,0,0,0,0,0,0,0,1,70.5,44,75,40,0,0,0,0,0,0,2,88,2,150,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,188,2,2,116,284,58,58,58,0,142,142,142,0,2127659.574,21276.59574,62.66666667,67.21111019,136,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,10638.29787,10638.29787,58,142,91.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,114.5,58,142,40,0,0,0,0,0,0,2,116,2,284,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,151,2,2,118,286,59,59,59,0,143,143,143,0,2675496.689,26490.06623,50.33333333,80.25168742,143,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,13245.03311,13245.03311,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59,143,40,0,0,0,0,0,0,2,118,2,286,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,189,2,2,116,284,58,58,58,0,142,142,142,0,2116402.116,21164.02116,63,67.75691847,137,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,10582.01058,10582.01058,58,142,91.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,114.5,58,142,40,0,0,0,0,0,0,2,116,2,284,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,149,2,2,118,286,59,59,59,0,143,143,143,0,2711409.396,26845.63758,49.66666667,80.82903769,143,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,13422.81879,13422.81879,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59,143,64,0,0,0,0,0,0,2,118,2,286,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,153,2,2,88,210,44,44,44,0,105,105,105,0,1947712.418,26143.79085,51,81.40638796,145,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,13071.89542,13071.89542,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44,105,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,159,2,2,90,212,45,45,45,0,106,106,106,0,1899371.069,25157.2327,53,78.93668349,144,3,3,3,0,3,3,12,12,0,12,12,0,0,0,0,40,40,12578.61635,12578.61635,45,106,69.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,86.75,45,106,40,0,0,0,0,0,0,2,90,2,212,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,158,2,2,118,286,59,59,59,0,143,143,143,0,2556962.025,25316.4557,52.66666667,86.02519011,152,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,12658.22785,12658.22785,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59,143,40,0,0,0,0,0,0,2,118,2,286,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,145,2,2,90,212,45,45,45,0,106,106,106,0,2082758.621,27586.2069,48.33333333,78.51963661,139,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,13793.10345,13793.10345,45,106,69.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,86.75,45,106,40,0,0,0,0,0,0,2,90,2,212,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,147,2,2,88,210,44,44,44,0,105,105,105,0,2027210.884,27210.88435,49,78.80989786,140,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,13605.44218,13605.44218,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44,105,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,189,2,2,86,142,43,43,43,0,71,71,71,0,1206349.206,21164.02116,63,27.71281292,95,47,47,47,0,47,47,47,47,0,47,47,0,0,0,0,64,64,10582.01058,10582.01058,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43,71,64,0,0,0,0,0,0,2,86,2,142,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
3268,112794953,32,16,6448,1152,403,0,201.5,204.7242047,72,72,72,0,67.37890125,0.425550955,2399892.617,5801501.851,16400000,3,113000000,3638546.871,6852074.001,16400000,3,113000000,7519638.4,8327421.769,16400000,3,1,0,0,0,1024,512,0.283700637,0.141850318,0,403,163.3265306,178.9317127,32016.55782,0,1,0,0,1,0,0,0,0,166.7291667,201.5,72,1024,0,0,0,0,0,0,32,6448,16,1152,299,2081,15,32,357.1428571,11.39339826,370,338,16100000,500346.1548,16400000,15400000,BENIGN
53,213,2,2,110,232,55,55,55,0,116,116,116,0,1605633.803,18779.34272,71,116.9144987,206,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,9389.671362,9389.671362,55,116,79.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,99.25,55,116,64,0,0,0,0,0,0,2,110,2,232,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
139,79,3,1,4,4,4,0,1.333333333,2.309401077,4,4,4,0,101265.8228,50632.91139,26.33333333,38.68246804,71,4,79,39.5,50.20458146,75,4,0,0,0,0,0,1,0,0,0,96,32,37974.68354,12658.22785,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3,1.333333333,4,96,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0,0,0,0,0,0,0,0,BENIGN
49671,14867772,11,6,2408,2160,968,0,218.9090909,380.1022111,952,0,360,462.1203306,307.2417306,1.143412745,929235.75,3702130.718,14800000,1,14900000,1486777.2,4682084.493,14800000,1,913,182.6,283.7856586,673,4,0,0,0,0,244,144,0.739855306,0.40355744,0,968,253.7777778,395.4170629,156354.6536,0,0,0,1,0,0,0,0,0,268.7058824,218.9090909,360,244,0,0,0,0,0,0,11,2408,6,2160,8192,2049,9,20,0,0,0,0,0,0,0,0,BENIGN
135,14868754,15,8,1034,1096,168,0,68.93333333,81.53480122,268,0,137,104.1921302,143.2534293,1.546868016,675852.4545,3134813.173,14700000,1,14900000,1062053.857,3928454.591,14700000,1,112496,16070.85714,42280.58954,111954,4,0,0,0,0,324,184,1.008826967,0.538041049,0,268,88.75,93.58894862,8758.891304,0,0,0,1,0,0,0,0,0,92.60869565,68.93333333,137,324,0,0,0,0,0,0,15,1034,8,1096,8192,2051,13,20,0,0,0,0,0,0,0,0,BENIGN
49666,34758892,17,14,5300,2174,1755,0,311.7647059,554.2186538,348,0,155.2857143,127.2438172,215.0241153,0.891858118,1158629.733,6334658.49,34700000,1,34800000,2172430.75,8673601.533,34700000,1,2172,167.0769231,179.5682143,476,1,0,0,0,0,364,304,0.489083484,0.402774634,0,1755,233.5625,416.1774542,173203.6734,0,0,0,1,0,0,0,0,0,241.0967742,311.7647059,155.2857143,364,0,0,0,0,0,0,17,5300,14,2174,8192,2049,15,20,0,0,0,0,0,0,0,0,BENIGN
389,167,2,2,414,326,207,207,207,0,163,163,163,0,4431137.725,23952.09581,55.66666667,88.62467677,158,4,5,5,0,5,5,4,4,0,4,4,0,0,0,0,40,40,11976.0479,11976.0479,163,207,189.4,24.09979253,580.8,0,0,0,0,0,0,0,0,1,236.75,207,163,40,0,0,0,0,0,0,2,414,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
389,160,2,2,412,326,206,206,206,0,163,163,163,0,4612500,25000,53.33333333,52.2047252,108,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,40,12500,12500,163,206,188.8,23.55206997,554.7,0,0,0,0,0,0,0,0,1,236,206,163,40,0,0,0,0,0,0,2,412,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
389,414955,20,15,5700,6834,1633,0,285,498.9652451,2634,0,455.6,753.2091153,30205.68495,84.3464954,12204.55882,43982.19031,244071,1,414884,21836,57684.60348,244071,2,414888,29634.85714,83973.34957,304262,3,0,0,0,0,424,324,48.19799737,36.14849803,0,2634,348.1666667,610.5511562,372772.7143,0,0,0,1,0,0,0,0,0,358.1142857,285,455.6,424,0,0,0,0,0,0,20,5700,15,6834,8192,0,18,20,0,0,0,0,0,0,0,0,BENIGN
389,304154,14,12,4100,1044,1646,0,292.8571429,578.0317874,210,0,87,89.21475622,16912.48512,85.4830119,12166.16,49326.52767,241742,1,304095,23391.92308,67699.50733,241742,1,304112,27646.54545,91094.49647,302306,3,0,0,0,0,304,264,46.0293141,39.4536978,0,1646,190.5185185,427.0937899,182409.1054,0,0,0,1,0,0,0,0,0,197.8461538,292.8571429,87,304,0,0,0,0,0,0,14,4100,12,1044,8192,0,12,20,0,0,0,0,0,0,0,0,BENIGN
88,1089,9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5786960.514,13774.10468,77.78571429,221.4387148,844,2,1089,136.125,328.6928386,947,2,1006,201.2,364.8577805,844,2,0,0,0,0,304,208,8264.46281,5509.641873,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
88,1090,9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5781651.376,13761.46789,77.85714286,215.1417626,821,1,1090,136.25,293.0132859,858,1,1020,204,354.426297,821,1,0,0,0,0,304,208,8256.880734,5504.587156,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
53,30997,1,1,52,68,52,52,52,0,68,68,68,0,3871.342388,64.52237313,30997,0,30997,30997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.26118657,32.26118657,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
389,67399,18,13,3882,8896,1313,0,215.6666667,413.4366727,3069,0,684.3076923,941.2797481,189587.3826,459.947477,2246.633333,8427.733787,39086,0,67399,3964.647059,11111.11991,39482,1,28228,2352.333333,7664.06828,26682,4,0,0,0,0,592,432,267.0662769,192.8812,0,3069,399.3125,703.913092,495493.6411,0,0,0,1,0,0,0,0,0,412.1935484,215.6666667,684.3076923,592,0,0,0,0,0,0,18,3882,13,8896,29200,2081,10,32,0,0,0,0,0,0,0,0,BENIGN
